OpenJDK 64-Bit Server VM (25.252-b09) for linux-amd64 JRE (1.8.0_252-8u252-b09-1ubuntu1-b09), built on Apr 16 2020 08:47:49 by "buildd" with gcc 9.3.0
Memory: 4k page, physical 39286120k(39105040k free), swap 10485760k(10485760k free)
CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
2021-01-22T00:43:30.858+0800: 16.196: [GC (Allocation Failure) 2021-01-22T00:43:30.858+0800: 16.196: [DefNew: 1258304K->139775K(1258304K), 0.0471931 secs] 1920758K->961417K(4054528K), 0.0480454 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:31.065+0800: 16.403: [GC (Allocation Failure) 2021-01-22T00:43:31.066+0800: 16.404: [DefNew: 1258303K->139776K(1258304K), 0.0381989 secs] 2079945K->1100687K(4054528K), 0.0389723 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:31.250+0800: 16.588: [GC (Allocation Failure) 2021-01-22T00:43:31.250+0800: 16.588: [DefNew: 1258304K->139775K(1258304K), 0.0430761 secs] 2219215K->1262588K(4054528K), 0.0441852 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:31.427+0800: 16.765: [GC (Allocation Failure) 2021-01-22T00:43:31.427+0800: 16.765: [DefNew: 1258303K->139776K(1258304K), 0.0386787 secs] 2381116K->1404688K(4054528K), 0.0397293 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:31.618+0800: 16.956: [GC (Allocation Failure) 2021-01-22T00:43:31.619+0800: 16.957: [DefNew: 1258304K->139775K(1258304K), 0.0467239 secs] 2523216K->1564492K(4054528K), 0.0474737 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:31.811+0800: 17.149: [GC (Allocation Failure) 2021-01-22T00:43:31.811+0800: 17.149: [DefNew: 1258303K->139776K(1258304K), 0.0408636 secs] 2683020K->1710703K(4054528K), 0.0418059 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:31.997+0800: 17.335: [GC (Allocation Failure) 2021-01-22T00:43:31.997+0800: 17.335: [DefNew: 1258304K->139775K(1258304K), 0.0427435 secs] 2829231K->1868277K(4054528K), 0.0435240 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:32.186+0800: 17.524: [GC (Allocation Failure) 2021-01-22T00:43:32.186+0800: 17.524: [DefNew: 1258303K->139775K(1258304K), 0.0377284 secs] 2986805K->2018444K(4054528K), 0.0386606 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:32.359+0800: 17.697: [GC (Allocation Failure) 2021-01-22T00:43:32.360+0800: 17.698: [DefNew: 1258303K->139775K(1258304K), 0.0406527 secs] 3136972K->2176687K(4054528K), 0.0415247 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:32.531+0800: 17.868: [GC (Allocation Failure) 2021-01-22T00:43:32.531+0800: 17.869: [DefNew: 1258303K->139775K(1258304K), 0.0444578 secs] 3295215K->2351426K(4054528K), 0.0453644 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:32.710+0800: 18.048: [GC (Allocation Failure) 2021-01-22T00:43:32.711+0800: 18.049: [DefNew: 1258303K->139775K(1258304K), 0.0392846 secs] 3469954K->2511143K(4054528K), 0.0400559 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:32.885+0800: 18.223: [GC (Allocation Failure) 2021-01-22T00:43:32.886+0800: 18.224: [DefNew: 1258303K->139775K(1258304K), 0.0396380 secs] 3629671K->2662773K(4054528K), 0.0408791 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:33.061+0800: 18.399: [GC (Allocation Failure) 2021-01-22T00:43:33.062+0800: 18.400: [DefNew: 1258303K->139775K(1258304K), 0.0386039 secs] 3781301K->2805445K(4054528K), 0.0396146 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:33.244+0800: 18.582: [GC (Allocation Failure) 2021-01-22T00:43:33.244+0800: 18.582: [DefNew: 1258303K->1258303K(1258304K), 0.0002866 secs]2021-01-22T00:43:33.245+0800: 18.582: [Tenured: 2665669K->372943K(2796224K), 0.0579652 secs] 3923973K->372943K(4054528K), [Metaspace: 2817K->2817K(1056768K)], 0.0592878 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-22T00:43:33.438+0800: 18.776: [GC (Allocation Failure) 2021-01-22T00:43:33.438+0800: 18.776: [DefNew: 1118528K->139775K(1258304K), 0.0341108 secs] 1491471K->617285K(4054528K), 0.0350140 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:33.608+0800: 18.946: [GC (Allocation Failure) 2021-01-22T00:43:33.608+0800: 18.946: [DefNew: 1258303K->139776K(1258304K), 0.0413104 secs] 1735813K->773574K(4054528K), 0.0421536 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:33.781+0800: 19.119: [GC (Allocation Failure) 2021-01-22T00:43:33.781+0800: 19.119: [DefNew: 1258304K->139776K(1258304K), 0.0367977 secs] 1892102K->926627K(4054528K), 0.0378981 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:33.949+0800: 19.287: [GC (Allocation Failure) 2021-01-22T00:43:33.950+0800: 19.288: [DefNew: 1258304K->139775K(1258304K), 0.0415735 secs] 2045155K->1102268K(4054528K), 0.0424958 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:34.128+0800: 19.466: [GC (Allocation Failure) 2021-01-22T00:43:34.129+0800: 19.467: [DefNew: 1258303K->139775K(1258304K), 0.0361468 secs] 2220796K->1247779K(4054528K), 0.0371495 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:34.300+0800: 19.638: [GC (Allocation Failure) 2021-01-22T00:43:34.301+0800: 19.639: [DefNew: 1258303K->139776K(1258304K), 0.0468396 secs] 2366307K->1407979K(4054528K), 0.0476602 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:34.479+0800: 19.817: [GC (Allocation Failure) 2021-01-22T00:43:34.479+0800: 19.817: [DefNew: 1258304K->139776K(1258304K), 0.0401328 secs] 2526507K->1574777K(4054528K), 0.0409941 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:34.652+0800: 19.990: [GC (Allocation Failure) 2021-01-22T00:43:34.652+0800: 19.990: [DefNew: 1258304K->139775K(1258304K), 0.0398340 secs] 2693305K->1727057K(4054528K), 0.0407044 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:34.822+0800: 20.160: [GC (Allocation Failure) 2021-01-22T00:43:34.823+0800: 20.161: [DefNew: 1258303K->139775K(1258304K), 0.0398750 secs] 2845585K->1879508K(4054528K), 0.0406838 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:34.996+0800: 20.334: [GC (Allocation Failure) 2021-01-22T00:43:34.996+0800: 20.334: [DefNew: 1258303K->139776K(1258304K), 0.0396469 secs] 2998036K->2040743K(4054528K), 0.0405355 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:35.169+0800: 20.507: [GC (Allocation Failure) 2021-01-22T00:43:35.169+0800: 20.507: [DefNew: 1258304K->139775K(1258304K), 0.0401931 secs] 3159271K->2178817K(4054528K), 0.0409547 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:35.343+0800: 20.681: [GC (Allocation Failure) 2021-01-22T00:43:35.343+0800: 20.681: [DefNew: 1258303K->139775K(1258304K), 0.0373257 secs] 3297345K->2328143K(4054528K), 0.0381635 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:35.524+0800: 20.862: [GC (Allocation Failure) 2021-01-22T00:43:35.524+0800: 20.862: [DefNew: 1258303K->139775K(1258304K), 0.0407648 secs] 3446671K->2495680K(4054528K), 0.0417386 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:35.696+0800: 21.034: [GC (Allocation Failure) 2021-01-22T00:43:35.697+0800: 21.035: [DefNew: 1258303K->139775K(1258304K), 0.0376708 secs] 3614208K->2640003K(4054528K), 0.0385392 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:35.868+0800: 21.206: [GC (Allocation Failure) 2021-01-22T00:43:35.868+0800: 21.206: [DefNew: 1258303K->139776K(1258304K), 0.0364896 secs] 3758531K->2784046K(4054528K), 0.0374172 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:36.037+0800: 21.375: [GC (Allocation Failure) 2021-01-22T00:43:36.038+0800: 21.376: [DefNew: 1258304K->1258304K(1258304K), 0.0004010 secs]2021-01-22T00:43:36.039+0800: 21.376: [Tenured: 2644270K->363020K(2796224K), 0.0529816 secs] 3902574K->363020K(4054528K), [Metaspace: 2817K->2817K(1056768K)], 0.0546656 secs] [Times: user=0.05 sys=0.00, real=0.06 secs] 
2021-01-22T00:43:36.220+0800: 21.558: [GC (Allocation Failure) 2021-01-22T00:43:36.221+0800: 21.559: [DefNew: 1118528K->139776K(1258304K), 0.0340959 secs] 1481548K->615891K(4054528K), 0.0350504 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:36.389+0800: 21.727: [GC (Allocation Failure) 2021-01-22T00:43:36.389+0800: 21.727: [DefNew: 1258304K->139775K(1258304K), 0.0355186 secs] 1734419K->754977K(4054528K), 0.0366768 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:36.575+0800: 21.913: [GC (Allocation Failure) 2021-01-22T00:43:36.576+0800: 21.914: [DefNew: 1258303K->139775K(1258304K), 0.0466145 secs] 1873505K->910572K(4054528K), 0.0471969 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:36.777+0800: 22.115: [GC (Allocation Failure) 2021-01-22T00:43:36.778+0800: 22.116: [DefNew: 1258303K->139775K(1258304K), 0.0473305 secs] 2029100K->1072094K(4054528K), 0.0481171 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:36.982+0800: 22.320: [GC (Allocation Failure) 2021-01-22T00:43:36.983+0800: 22.321: [DefNew: 1258303K->139776K(1258304K), 0.0473897 secs] 2190622K->1232842K(4054528K), 0.0482540 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:37.179+0800: 22.517: [GC (Allocation Failure) 2021-01-22T00:43:37.180+0800: 22.518: [DefNew: 1258304K->139775K(1258304K), 0.0479967 secs] 2351370K->1392314K(4054528K), 0.0489387 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:37.380+0800: 22.718: [GC (Allocation Failure) 2021-01-22T00:43:37.380+0800: 22.718: [DefNew: 1258303K->139775K(1258304K), 0.0462411 secs] 2510842K->1542068K(4054528K), 0.0470727 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:37.575+0800: 22.913: [GC (Allocation Failure) 2021-01-22T00:43:37.575+0800: 22.913: [DefNew: 1258303K->139775K(1258304K), 0.0453657 secs] 2660596K->1699989K(4054528K), 0.0464395 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:37.781+0800: 23.119: [GC (Allocation Failure) 2021-01-22T00:43:37.781+0800: 23.119: [DefNew: 1258303K->139775K(1258304K), 0.0482400 secs] 2818517K->1852719K(4054528K), 0.0491578 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:37.980+0800: 23.318: [GC (Allocation Failure) 2021-01-22T00:43:37.981+0800: 23.319: [DefNew: 1258303K->139776K(1258304K), 0.0494125 secs] 2971247K->2010022K(4054528K), 0.0504438 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:38.176+0800: 23.514: [GC (Allocation Failure) 2021-01-22T00:43:38.176+0800: 23.514: [DefNew: 1258304K->139775K(1258304K), 0.0435171 secs] 3128550K->2162048K(4054528K), 0.0443959 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:38.365+0800: 23.702: [GC (Allocation Failure) 2021-01-22T00:43:38.365+0800: 23.703: [DefNew: 1258303K->139775K(1258304K), 0.0454904 secs] 3280576K->2313335K(4054528K), 0.0464862 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:38.557+0800: 23.895: [GC (Allocation Failure) 2021-01-22T00:43:38.557+0800: 23.895: [DefNew: 1258303K->139775K(1258304K), 0.0354604 secs] 3431863K->2460265K(4054528K), 0.0362736 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:38.720+0800: 24.058: [GC (Allocation Failure) 2021-01-22T00:43:38.720+0800: 24.058: [DefNew: 1258303K->139775K(1258304K), 0.0332199 secs] 3578793K->2594746K(4054528K), 0.0341477 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:38.889+0800: 24.227: [GC (Allocation Failure) 2021-01-22T00:43:38.889+0800: 24.227: [DefNew: 1258303K->139775K(1258304K), 0.0369076 secs] 3713274K->2749923K(4054528K), 0.0378258 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:39.054+0800: 24.392: [GC (Allocation Failure) 2021-01-22T00:43:39.055+0800: 24.393: [DefNew: 1258303K->139776K(1258304K), 0.0372835 secs] 3868451K->2903093K(4054528K), 0.0380573 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:39.219+0800: 24.557: [GC (Allocation Failure) 2021-01-22T00:43:39.220+0800: 24.558: [DefNew: 1258304K->1258304K(1258304K), 0.0003171 secs]2021-01-22T00:43:39.220+0800: 24.558: [Tenured: 2763317K->369491K(2796224K), 0.0485860 secs] 4021621K->369491K(4054528K), [Metaspace: 2817K->2817K(1056768K)], 0.0501542 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:39.408+0800: 24.746: [GC (Allocation Failure) 2021-01-22T00:43:39.408+0800: 24.746: [DefNew: 1118528K->139776K(1258304K), 0.0362626 secs] 1488019K->617243K(4054528K), 0.0370847 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:39.580+0800: 24.918: [GC (Allocation Failure) 2021-01-22T00:43:39.581+0800: 24.919: [DefNew: 1258304K->139776K(1258304K), 0.0360202 secs] 1735771K->772910K(4054528K), 0.0372101 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:39.741+0800: 25.079: [GC (Allocation Failure) 2021-01-22T00:43:39.741+0800: 25.079: [DefNew: 1258304K->139775K(1258304K), 0.0336839 secs] 1891438K->916814K(4054528K), 0.0345621 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:39.897+0800: 25.235: [GC (Allocation Failure) 2021-01-22T00:43:39.898+0800: 25.236: [DefNew: 1258303K->139776K(1258304K), 0.0413677 secs] 2035342K->1092002K(4054528K), 0.0421977 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:40.066+0800: 25.404: [GC (Allocation Failure) 2021-01-22T00:43:40.066+0800: 25.404: [DefNew: 1258304K->139775K(1258304K), 0.0347615 secs] 2210530K->1244035K(4054528K), 0.0357832 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:40.227+0800: 25.565: [GC (Allocation Failure) 2021-01-22T00:43:40.228+0800: 25.566: [DefNew: 1258303K->139775K(1258304K), 0.0396099 secs] 2362563K->1418104K(4054528K), 0.0405091 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:40.395+0800: 25.732: [GC (Allocation Failure) 2021-01-22T00:43:40.395+0800: 25.733: [DefNew: 1258303K->139775K(1258304K), 0.0354215 secs] 2536632K->1563080K(4054528K), 0.0363954 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:40.556+0800: 25.894: [GC (Allocation Failure) 2021-01-22T00:43:40.556+0800: 25.894: [DefNew: 1258303K->139775K(1258304K), 0.0358337 secs] 2681608K->1717457K(4054528K), 0.0366800 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:40.716+0800: 26.054: [GC (Allocation Failure) 2021-01-22T00:43:40.716+0800: 26.054: [DefNew: 1258303K->139775K(1258304K), 0.0345372 secs] 2835985K->1861891K(4054528K), 0.0353607 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:40.876+0800: 26.214: [GC (Allocation Failure) 2021-01-22T00:43:40.877+0800: 26.214: [DefNew: 1258303K->139775K(1258304K), 0.0349778 secs] 2980419K->2015040K(4054528K), 0.0358507 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:41.041+0800: 26.379: [GC (Allocation Failure) 2021-01-22T00:43:41.042+0800: 26.380: [DefNew: 1258303K->139775K(1258304K), 0.0371977 secs] 3133568K->2161974K(4054528K), 0.0381710 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:41.201+0800: 26.539: [GC (Allocation Failure) 2021-01-22T00:43:41.202+0800: 26.540: [DefNew: 1258303K->139775K(1258304K), 0.0369852 secs] 3280502K->2324032K(4054528K), 0.0379743 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:41.363+0800: 26.701: [GC (Allocation Failure) 2021-01-22T00:43:41.363+0800: 26.701: [DefNew: 1258303K->139775K(1258304K), 0.0351344 secs] 3442560K->2471061K(4054528K), 0.0360566 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:41.519+0800: 26.857: [GC (Allocation Failure) 2021-01-22T00:43:41.520+0800: 26.858: [DefNew: 1258303K->139775K(1258304K), 0.0377424 secs] 3589589K->2636590K(4054528K), 0.0385356 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:41.684+0800: 27.022: [GC (Allocation Failure) 2021-01-22T00:43:41.684+0800: 27.022: [DefNew: 1258303K->139775K(1258304K), 0.0352946 secs] 3755118K->2789901K(4054528K), 0.0361753 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:41.842+0800: 27.180: [GC (Allocation Failure) 2021-01-22T00:43:41.842+0800: 27.180: [DefNew: 1258303K->1258303K(1258304K), 0.0003481 secs]2021-01-22T00:43:41.843+0800: 27.181: [Tenured: 2650125K->372517K(2796224K), 0.0482757 secs] 3908429K->372517K(4054528K), [Metaspace: 2817K->2817K(1056768K)], 0.0498350 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:42.018+0800: 27.356: [GC (Allocation Failure) 2021-01-22T00:43:42.019+0800: 27.357: [DefNew: 1118528K->139775K(1258304K), 0.0297088 secs] 1491045K->614803K(4054528K), 0.0305382 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:42.184+0800: 27.522: [GC (Allocation Failure) 2021-01-22T00:43:42.185+0800: 27.523: [DefNew: 1258303K->139775K(1258304K), 0.0421678 secs] 1733331K->776576K(4054528K), 0.0430349 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:42.365+0800: 27.703: [GC (Allocation Failure) 2021-01-22T00:43:42.366+0800: 27.704: [DefNew: 1258303K->139775K(1258304K), 0.0440293 secs] 1895104K->938380K(4054528K), 0.0448019 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:42.556+0800: 27.894: [GC (Allocation Failure) 2021-01-22T00:43:42.556+0800: 27.894: [DefNew: 1258303K->139775K(1258304K), 0.0426298 secs] 2056908K->1104196K(4054528K), 0.0436017 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:42.744+0800: 28.082: [GC (Allocation Failure) 2021-01-22T00:43:42.744+0800: 28.082: [DefNew: 1258303K->139776K(1258304K), 0.0434473 secs] 2222724K->1250512K(4054528K), 0.0444433 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:42.932+0800: 28.270: [GC (Allocation Failure) 2021-01-22T00:43:42.933+0800: 28.271: [DefNew: 1258304K->139775K(1258304K), 0.0412377 secs] 2369040K->1397254K(4054528K), 0.0422303 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:43.110+0800: 28.448: [GC (Allocation Failure) 2021-01-22T00:43:43.111+0800: 28.449: [DefNew: 1258303K->139775K(1258304K), 0.0391847 secs] 2515782K->1555643K(4054528K), 0.0400817 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:43.287+0800: 28.625: [GC (Allocation Failure) 2021-01-22T00:43:43.288+0800: 28.626: [DefNew: 1258303K->139775K(1258304K), 0.0385931 secs] 2674171K->1709858K(4054528K), 0.0394341 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:43.453+0800: 28.791: [GC (Allocation Failure) 2021-01-22T00:43:43.453+0800: 28.791: [DefNew: 1258303K->139775K(1258304K), 0.0352026 secs] 2828386K->1858171K(4054528K), 0.0361058 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:43.656+0800: 28.994: [GC (Allocation Failure) 2021-01-22T00:43:43.656+0800: 28.994: [DefNew: 1258303K->139776K(1258304K), 0.0428019 secs] 2976699K->2012822K(4054528K), 0.0436736 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:43.831+0800: 29.169: [GC (Allocation Failure) 2021-01-22T00:43:43.831+0800: 29.169: [DefNew: 1258304K->139775K(1258304K), 0.0368901 secs] 3131350K->2167695K(4054528K), 0.0377982 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:43.996+0800: 29.334: [GC (Allocation Failure) 2021-01-22T00:43:43.996+0800: 29.334: [DefNew: 1258303K->139776K(1258304K), 0.0446418 secs] 3286223K->2335494K(4054528K), 0.0455130 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:44.200+0800: 29.538: [GC (Allocation Failure) 2021-01-22T00:43:44.200+0800: 29.538: [DefNew: 1258304K->139775K(1258304K), 0.0430815 secs] 3454022K->2479999K(4054528K), 0.0440752 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:44.383+0800: 29.721: [GC (Allocation Failure) 2021-01-22T00:43:44.384+0800: 29.722: [DefNew: 1258303K->139776K(1258304K), 0.0410292 secs] 3598527K->2640522K(4054528K), 0.0420497 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:44.565+0800: 29.903: [GC (Allocation Failure) 2021-01-22T00:43:44.566+0800: 29.903: [DefNew: 1258304K->139775K(1258304K), 0.0395662 secs] 3759050K->2795661K(4054528K), 0.0405070 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:44.729+0800: 30.067: [GC (Allocation Failure) 2021-01-22T00:43:44.729+0800: 30.067: [DefNew: 1258303K->1258303K(1258304K), 0.0003504 secs]2021-01-22T00:43:44.730+0800: 30.068: [Tenured: 2655885K->390298K(2796224K), 0.0508006 secs] 3914189K->390298K(4054528K), [Metaspace: 2817K->2817K(1056768K)], 0.0525757 secs] [Times: user=0.06 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:44.902+0800: 30.240: [GC (Allocation Failure) 2021-01-22T00:43:44.902+0800: 30.240: [DefNew: 1118528K->139775K(1258304K), 0.0327299 secs] 1508826K->639483K(4054528K), 0.0335900 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:45.076+0800: 30.414: [GC (Allocation Failure) 2021-01-22T00:43:45.076+0800: 30.414: [DefNew: 1258303K->139775K(1258304K), 0.0405324 secs] 1758011K->784822K(4054528K), 0.0414378 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:45.258+0800: 30.596: [GC (Allocation Failure) 2021-01-22T00:43:45.258+0800: 30.596: [DefNew: 1258303K->139775K(1258304K), 0.0467306 secs] 1903350K->938841K(4054528K), 0.0475821 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:45.444+0800: 30.781: [GC (Allocation Failure) 2021-01-22T00:43:45.444+0800: 30.782: [DefNew: 1258303K->139775K(1258304K), 0.0481569 secs] 2057369K->1090606K(4054528K), 0.0490710 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:45.639+0800: 30.977: [GC (Allocation Failure) 2021-01-22T00:43:45.640+0800: 30.977: [DefNew: 1258303K->139775K(1258304K), 0.0426885 secs] 2209134K->1246296K(4054528K), 0.0436591 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:45.818+0800: 31.156: [GC (Allocation Failure) 2021-01-22T00:43:45.818+0800: 31.156: [DefNew: 1258303K->139776K(1258304K), 0.0338943 secs] 2364824K->1384143K(4054528K), 0.0347584 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:45.976+0800: 31.314: [GC (Allocation Failure) 2021-01-22T00:43:45.976+0800: 31.314: [DefNew: 1258304K->139776K(1258304K), 0.0431971 secs] 2502671K->1544023K(4054528K), 0.0441038 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:46.146+0800: 31.484: [GC (Allocation Failure) 2021-01-22T00:43:46.146+0800: 31.484: [DefNew: 1258304K->139775K(1258304K), 0.0392978 secs] 2662551K->1694577K(4054528K), 0.0402090 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:46.326+0800: 31.664: [GC (Allocation Failure) 2021-01-22T00:43:46.327+0800: 31.665: [DefNew: 1258303K->139774K(1258304K), 0.0401713 secs] 2813105K->1846287K(4054528K), 0.0410584 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:46.501+0800: 31.839: [GC (Allocation Failure) 2021-01-22T00:43:46.501+0800: 31.839: [DefNew: 1258302K->139775K(1258304K), 0.0346880 secs] 2964815K->1991838K(4054528K), 0.0355640 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-01-22T00:43:46.666+0800: 32.004: [GC (Allocation Failure) 2021-01-22T00:43:46.667+0800: 32.005: [DefNew: 1258303K->139776K(1258304K), 0.0367911 secs] 3110366K->2144243K(4054528K), 0.0378549 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-22T00:43:46.853+0800: 32.191: [GC (Allocation Failure) 2021-01-22T00:43:46.854+0800: 32.192: [DefNew: 1258304K->139776K(1258304K), 0.0455674 secs] 3262771K->2311010K(4054528K), 0.0464818 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-22T00:43:47.035+0800: 32.373: [GC (Allocation Failure) 2021-01-22T00:43:47.036+0800: 32.374: [DefNew: 1258304K->139775K(1258304K), 0.0396911 secs] 3429538K->2467115K(4054528K), 0.0406436 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
